Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
"OP170_IIOT_Mez_Floor_Top_Floor_Conv_Seg1_VFD_Current","D0064057",Float,1,R/W,100,,,,,,,,,,"",
"OP170_IIOT_Mez_Floor_Top_Floor_Conv_Seg1_VFD_Power","D0064061",Float,1,R/W,100,,,,,,,,,,"",
"OP170_IIOT_Mez_Floor_Top_Floor_Conv_Seg1_VFD_Torque","D0064059",Float,1,R/W,100,,,,,,,,,,"",
"OP170_IIOT_Mez_Floor_Top_Floor_Conv_Seg1_VFD_Voltage","D0064055",Float,1,R/W,100,,,,,,,,,,"",
"OP170_IIOT_Mez_Floor_Top_Floor_Conv_Seg6_VFD_Current","D0064065",Float,1,R/W,100,,,,,,,,,,"",
"OP170_IIOT_Mez_Floor_Top_Floor_Conv_Seg6_VFD_Power","D0064069",Float,1,R/W,100,,,,,,,,,,"",
"OP170_IIOT_Mez_Floor_Top_Floor_Conv_Seg6_VFD_Torque","D0064067",Float,1,R/W,100,,,,,,,,,,"",
"OP170_IIOT_Mez_Floor_Top_Floor_Conv_Seg6_VFD_Voltage","D0064063",Float,1,R/W,100,,,,,,,,,,"",
"OP3120_IIOT_Pressing_Servo_Current","D0063045",Float,1,R/W,100,,,,,,,,,,"",
"OP3120_IIOT_Pressing_Servo_Motor_Temperature","D0063041",Float,1,R/W,100,,,,,,,,,,"",
"OP3120_IIOT_Pressing_Servo_Torque","D0063043",Float,1,R/W,100,,,,,,,,,,"",
"OP3130_IIOT_EndCoverRotaryServo_Current","D0060057",Float,1,R/W,100,,,,,,,,,,"",
"OP3130_IIOT_EndCoverRotaryServo_Motor_Temperature","D0060053",Float,1,R/W,100,,,,,,,,,,"",
"OP3130_IIOT_EndCoverRotaryServo_Torque","D0060055",Float,1,R/W,100,,,,,,,,,,"",
"OP3130_IIOT_Pressing_Servo_Current","D0060045",Float,1,R/W,100,,,,,,,,,,"",
"OP3130_IIOT_Pressing_Servo_Motor_Temperature","D0060041",Float,1,R/W,100,,,,,,,,,,"",
"OP3130_IIOT_Pressing_Servo_Torque","D0060043",Float,1,R/W,100,,,,,,,,,,"",
"OP3130_IIOT_RotatingServo_Current","D0060051",Float,1,R/W,100,,,,,,,,,,"",
"OP3130_IIOT_RotatingServo_Motor_Temperature","D0060047",Float,1,R/W,100,,,,,,,,,,"",
"OP3130_IIOT_RotatingServo_Torque","D0060049",Float,1,R/W,100,,,,,,,,,,"",
"OP3140_IIOT_EndCoverRotaryServo_Current","D0061057",Float,1,R/W,100,,,,,,,,,,"",
"OP3140_IIOT_EndCoverRotaryServo_Motor_Temperature","D0061053",Float,1,R/W,100,,,,,,,,,,"",
"OP3140_IIOT_EndCoverRotaryServo_Torque","D0061055",Float,1,R/W,100,,,,,,,,,,"",
"OP3140_IIOT_Pressing_Servo_Current","D0061045",Float,1,R/W,100,,,,,,,,,,"",
"OP3140_IIOT_Pressing_Servo_Motor_Temperature","D0061041",Float,1,R/W,100,,,,,,,,,,"",
"OP3140_IIOT_Pressing_Servo_Torque","D0061043",Float,1,R/W,100,,,,,,,,,,"",
"OP3140_IIOT_RotatingServo_Current","D0061051",Float,1,R/W,100,,,,,,,,,,"",
"OP3140_IIOT_RotatingServo_Motor_Temperature","D0061047",Float,1,R/W,100,,,,,,,,,,"",
"OP3140_IIOT_RotatingServo_Torque","D0061049",Float,1,R/W,100,,,,,,,,,,"",
"OP3170_IIOT_Mez_Servo_Current","D0064045",Float,1,R/W,100,,,,,,,,,,"",
"OP3170_IIOT_Mez_Servo_Motor_Temperature","D0064041",Float,1,R/W,100,,,,,,,,,,"",
"OP3170_IIOT_Mez_Servo_Torque","D0064043",Float,1,R/W,100,,,,,,,,,,"",
